Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP101762,Male,Yes,2,Graduate,No,14663,6778.95,109.0,300,0.0,Rural,N
LP101763,Male,No,1,Graduate,Yes,14789,5720.55,254.9,360,1.0,Rural,Y
LP101764,Male,Yes,3+,Graduate,No,14037,4800.9,414.7,360,1.0,Rural,N
LP101765,Female,Yes,1,Graduate,No,23919,4914.07,422.6,360,1.0,Urban,N
LP101766,Female,No,0,Graduate,No,11310,7219.77,235.2,180,1.0,Rural,Y
LP101767,Male,Yes,2,Not Graduate,Yes,10955,9377.42,283.5,180,1.0,Urban,Y
LP101768,Male,Yes,3+,Not Graduate,No,24407,912.52,65.1,180,0.0,Urban,N
LP101769,Male,No,1,Graduate,No,10563,195.03,353.5,180,1.0,Urban,N
LP101770,Male,No,2,Not Graduate,Yes,2334,8057.05,232.1,180,1.0,Rural,N
LP101771,Male,No,2,Not Graduate,Yes,3224,1081.69,250.5,180,1.0,Urban,Y
LP101772,Male,No,0,Graduate,Yes,24482,9866.97,443.2,180,1.0,Rural,N
LP101773,Female,No,0,Graduate,Yes,3913,6193.48,257.8,360,1.0,Rural,Y
LP101774,Male,Yes,2,Not Graduate,Yes,11005,6508.66,59.5,120,1.0,Urban,Y
LP101775,Female,No,2,Graduate,No,23877,1988.92,152.4,180,1.0,Urban,Y
LP101776,Female,Yes,3+,Graduate,No,5998,2403.12,264.0,360,1.0,Urban,Y
LP101777,Male,Yes,2,Not Graduate,No,3605,6593.5,241.0,120,1.0,Rural,Y
LP101778,Female,Yes,3+,Graduate,Yes,4068,9097.27,437.2,180,1.0,Rural,N
LP101779,Female,No,2,Not Graduate,No,10830,9823.91,294.0,120,1.0,Urban,Y
LP101780,Female,No,0,Not Graduate,Yes,18093,1980.31,360.3,120,1.0,Urban,N
LP101781,Female,Yes,3+,Not Graduate,Yes,6411,1341.2,261.2,240,1.0,Semiurban,Y
LP101782,Female,No,1,Not Graduate,No,20104,564.01,247.8,300,0.0,Urban,N
LP101783,Female,No,0,Not Graduate,Yes,18117,8682.97,250.8,240,1.0,Semiurban,Y
LP101784,Male,No,3+,Graduate,Yes,2292,2947.15,234.9,120,1.0,Semiurban,N
LP101785,Female,No,3+,Graduate,No,15695,18.12,292.4,360,1.0,Rural,Y
LP101786,Female,Yes,1,Graduate,Yes,15401,2238.18,162.7,180,0.0,Rural,N
LP101787,Female,Yes,3+,Graduate,Yes,17262,3404.41,451.0,300,1.0,Semiurban,N
LP101788,Male,No,2,Not Graduate,No,20994,9909.86,199.9,180,1.0,Semiurban,Y
LP101789,Female,Yes,1,Not Graduate,Yes,20050,5235.42,116.4,360,1.0,Urban,Y
LP101790,Male,No,0,Graduate,Yes,10026,2047.14,93.4,300,0.0,Semiurban,N
LP101791,Female,No,0,Not Graduate,No,17398,3348.18,56.0,240,1.0,Urban,Y
LP101792,Male,Yes,2,Graduate,No,23077,3303.08,240.3,120,0.0,Rural,N
LP101793,Male,Yes,0,Graduate,No,2714,197.26,134.4,360,1.0,Urban,N
LP101794,Female,Yes,3+,Graduate,No,22303,1351.83,59.7,120,0.0,Rural,N
LP101795,Female,No,3+,Not Graduate,Yes,16846,6951.96,284.0,120,1.0,Semiurban,Y
LP101796,Male,Yes,2,Not Graduate,Yes,1712,1202.51,356.0,180,1.0,Semiurban,N
LP101797,Female,No,0,Not Graduate,No,3158,2307.34,88.6,360,1.0,Semiurban,Y
LP101798,Male,Yes,0,Not Graduate,Yes,13770,3507.37,257.4,120,1.0,Urban,Y
LP101799,Male,Yes,2,Graduate,Yes,15529,7577.35,384.6,240,1.0,Rural,N
LP101800,Male,No,1,Not Graduate,No,6524,5824.01,493.6,300,0.0,Rural,N
LP101801,Male,No,0,Not Graduate,No,14539,6890.0,350.2,360,0.0,Rural,N
LP101802,Male,No,1,Not Graduate,Yes,23801,5670.12,160.2,180,1.0,Rural,Y
LP101803,Female,No,0,Graduate,No,6641,6835.92,372.4,360,1.0,Rural,N
LP101804,Male,No,0,Graduate,No,19678,28.42,319.1,180,1.0,Urban,N
LP101805,Male,No,0,Not Graduate,No,7488,9308.98,145.3,300,1.0,Rural,Y
LP101806,Female,No,0,Not Graduate,Yes,15277,1109.2,433.0,240,1.0,Semiurban,N
LP101807,Male,No,3+,Not Graduate,No,7078,4062.49,242.3,120,1.0,Rural,Y
LP101808,Female,Yes,1,Not Graduate,Yes,23435,7710.38,482.9,360,0.0,Semiurban,N
LP101809,Female,No,1,Graduate,Yes,16551,4352.31,375.3,180,0.0,Urban,N
LP101810,Female,No,0,Not Graduate,Yes,5345,9468.43,340.1,300,1.0,Urban,N
LP101811,Male,Yes,0,Not Graduate,No,13382,4675.89,377.8,120,1.0,Semiurban,N
LP101812,Male,No,1,Not Graduate,No,24790,8749.39,265.1,300,0.0,Rural,N
LP101813,Male,Yes,3+,Graduate,No,15747,8108.28,277.4,240,1.0,Urban,Y
LP101814,Female,Yes,2,Graduate,No,12984,9809.86,433.0,120,1.0,Urban,N
LP101815,Male,No,2,Not Graduate,No,1878,9265.48,356.4,120,1.0,Urban,N
LP101816,Female,Yes,1,Not Graduate,Yes,4793,8981.24,453.8,120,1.0,Rural,N
LP101817,Male,No,0,Not Graduate,Yes,21213,7316.04,450.9,180,1.0,Semiurban,N
LP101818,Female,Yes,0,Not Graduate,Yes,22692,3669.98,489.4,120,1.0,Semiurban,N
LP101819,Male,Yes,3+,Not Graduate,No,13130,1061.25,365.1,300,1.0,Rural,N
LP101820,Male,Yes,2,Graduate,Yes,15160,6886.45,276.0,180,1.0,Urban,Y
LP101821,Male,No,3+,Graduate,Yes,18108,9786.54,124.8,120,0.0,Rural,N
LP101822,Female,No,2,Graduate,No,2237,7266.04,367.4,300,1.0,Rural,N
LP101823,Female,Yes,1,Not Graduate,No,18119,9287.29,181.2,300,1.0,Semiurban,Y
LP101824,Male,Yes,2,Graduate,Yes,13970,8043.05,177.3,360,0.0,Rural,N
LP101825,Male,No,3+,Graduate,Yes,18595,1631.15,157.2,300,1.0,Rural,Y
LP101826,Female,No,3+,Graduate,No,23872,2492.04,443.8,240,0.0,Urban,N
LP101827,Female,Yes,3+,Not Graduate,No,17617,3418.66,440.6,120,1.0,Urban,N
LP101828,Female,Yes,1,Not Graduate,No,16279,1682.6,333.9,120,1.0,Semiurban,N
LP101829,Male,No,2,Graduate,No,19772,5816.51,262.8,120,1.0,Urban,Y
LP101830,Female,No,2,Not Graduate,Yes,19143,9754.51,352.5,300,0.0,Rural,N
LP101831,Male,No,3+,Graduate,Yes,23130,7614.59,323.3,300,0.0,Rural,N
LP101832,Female,No,2,Graduate,No,8771,4233.87,237.1,120,1.0,Rural,Y
LP101833,Male,No,0,Graduate,Yes,18632,45.04,220.8,180,1.0,Semiurban,Y
LP101834,Female,Yes,0,Graduate,Yes,13678,3132.76,222.3,180,0.0,Urban,N
LP101835,Female,No,0,Not Graduate,No,21435,5267.59,315.1,240,1.0,Rural,N
LP101836,Female,Yes,2,Not Graduate,Yes,15990,3242.51,341.5,360,1.0,Urban,N
LP101837,Female,No,1,Not Graduate,Yes,24284,1110.35,253.3,240,0.0,Urban,N
LP101838,Female,Yes,1,Not Graduate,Yes,24527,4427.65,485.9,120,1.0,Urban,N
LP101839,Male,No,1,Graduate,No,15363,2532.53,87.7,120,1.0,Urban,Y
LP101840,Female,No,1,Not Graduate,No,3323,9092.32,206.2,120,1.0,Semiurban,Y
LP101841,Female,Yes,0,Graduate,Yes,8352,1017.55,238.6,360,1.0,Semiurban,Y
LP101842,Female,Yes,0,Not Graduate,No,14572,491.53,57.6,300,1.0,Semiurban,Y
LP101843,Male,No,3+,Not Graduate,No,12633,53.14,214.2,360,1.0,Rural,Y
LP101844,Female,No,2,Not Graduate,No,16611,3280.7,173.2,240,1.0,Rural,Y
LP101845,Male,No,2,Graduate,Yes,22116,6603.87,277.7,300,1.0,Rural,Y
LP101846,Female,No,1,Graduate,Yes,8019,7304.14,201.4,300,1.0,Semiurban,Y
LP101847,Female,No,0,Graduate,No,3277,4532.62,376.8,240,1.0,Urban,N
LP101848,Male,Yes,1,Graduate,Yes,19106,6843.29,279.5,300,1.0,Semiurban,Y
LP101849,Female,Yes,3+,Not Graduate,Yes,16272,3599.14,108.4,180,1.0,Rural,Y
LP101850,Male,No,2,Graduate,Yes,15121,6678.06,387.5,240,1.0,Rural,N
LP101851,Male,Yes,2,Graduate,Yes,13359,405.96,94.7,240,1.0,Urban,Y
LP101852,Female,Yes,1,Not Graduate,Yes,19661,3907.53,427.6,180,1.0,Semiurban,N
LP101853,Male,Yes,3+,Not Graduate,No,10996,7908.5,469.1,360,1.0,Urban,N
LP101854,Female,No,2,Graduate,Yes,8990,8030.06,195.1,360,1.0,Semiurban,Y
LP101855,Female,Yes,3+,Not Graduate,Yes,22743,7161.49,466.8,360,1.0,Rural,N
LP101856,Male,No,3+,Graduate,Yes,10393,2042.39,406.9,300,0.0,Urban,N
LP101857,Male,Yes,1,Not Graduate,No,4489,2472.05,465.1,180,1.0,Urban,N
LP101858,Male,No,0,Graduate,No,9843,9960.89,349.8,240,1.0,Semiurban,N
LP101859,Male,Yes,1,Graduate,No,19209,1033.78,156.0,240,1.0,Semiurban,Y
LP101860,Female,No,0,Graduate,Yes,13414,1806.63,452.5,240,1.0,Semiurban,N
LP101861,Female,No,3+,Graduate,No,23011,1300.26,132.9,300,1.0,Rural,Y
LP101862,Male,Yes,0,Graduate,No,10498,3276.55,145.9,300,1.0,Semiurban,Y
LP101863,Female,No,3+,Not Graduate,No,4222,2101.76,172.0,360,1.0,Rural,Y
LP101864,Female,No,2,Graduate,No,6156,4976.88,186.9,300,0.0,Semiurban,N
LP101865,Female,No,2,Graduate,Yes,19209,4760.21,281.5,360,1.0,Semiurban,Y
LP101866,Female,No,2,Graduate,No,5633,9015.06,371.1,360,1.0,Rural,N
LP101867,Male,No,1,Graduate,No,20753,347.4,466.8,240,1.0,Semiurban,N
LP101868,Male,No,1,Graduate,Yes,2742,3198.8,89.8,300,0.0,Rural,N
LP101869,Female,No,3+,Not Graduate,Yes,10039,5966.58,479.5,360,1.0,Rural,N
LP101870,Male,No,2,Not Graduate,No,3331,6048.02,464.6,180,1.0,Semiurban,N
LP101871,Male,Yes,1,Graduate,Yes,19453,4801.26,74.3,180,1.0,Semiurban,Y
LP101872,Male,Yes,2,Not Graduate,No,8746,8156.66,212.1,300,1.0,Urban,Y
LP101873,Female,No,1,Graduate,Yes,19802,627.22,415.9,240,1.0,Semiurban,N
LP101874,Female,No,0,Not Graduate,Yes,24300,8154.88,325.2,240,1.0,Urban,N
LP101875,Female,Yes,0,Not Graduate,No,4732,4947.54,400.6,360,1.0,Semiurban,N
LP101876,Male,Yes,2,Graduate,Yes,5258,1337.61,373.6,300,1.0,Rural,N
LP101877,Female,Yes,3+,Not Graduate,No,7497,8857.02,273.5,180,1.0,Rural,Y
LP101878,Female,No,1,Not Graduate,Yes,20239,6492.29,68.5,360,0.0,Urban,N
LP101879,Male,Yes,1,Graduate,No,12472,1635.46,312.9,360,1.0,Semiurban,N
LP101880,Female,No,0,Graduate,Yes,16868,336.5,71.9,120,0.0,Urban,N
LP101881,Female,No,0,Not Graduate,Yes,3324,1411.1,321.7,300,1.0,Semiurban,N
LP101882,Male,Yes,3+,Not Graduate,Yes,12183,6087.98,410.2,360,1.0,Semiurban,N
LP101883,Male,No,3+,Not Graduate,Yes,5560,1792.96,313.2,180,1.0,Rural,N
LP101884,Male,No,3+,Graduate,Yes,23208,2257.63,498.7,120,1.0,Urban,N
LP101885,Female,No,2,Not Graduate,No,1904,251.4,255.1,180,1.0,Rural,N
LP101886,Female,No,0,Not Graduate,Yes,19605,7229.31,387.0,240,1.0,Rural,N
LP101887,Female,Yes,2,Not Graduate,No,23200,8103.64,350.2,120,1.0,Rural,N
LP101888,Male,Yes,0,Graduate,No,12517,7968.48,496.1,120,0.0,Urban,N
LP101889,Male,No,0,Graduate,No,5345,1275.68,370.9,360,1.0,Semiurban,N
LP101890,Female,No,1,Graduate,Yes,22094,9033.01,123.8,240,1.0,Semiurban,Y
LP101891,Female,Yes,0,Graduate,No,12884,6722.79,480.0,360,1.0,Urban,N
LP101892,Male,No,0,Not Graduate,Yes,17948,8975.29,350.5,300,0.0,Semiurban,N
LP101893,Male,Yes,2,Graduate,No,10991,4471.61,76.7,180,1.0,Urban,Y
LP101894,Male,No,0,Not Graduate,No,14612,4369.55,345.9,180,1.0,Urban,N
LP101895,Male,No,2,Not Graduate,No,24266,7845.37,447.4,360,1.0,Semiurban,N
LP101896,Female,Yes,3+,Not Graduate,No,13285,932.98,309.7,180,1.0,Rural,N
LP101897,Male,Yes,0,Not Graduate,No,2468,5208.74,209.3,180,1.0,Urban,N
LP101898,Female,Yes,0,Graduate,Yes,1868,8363.84,419.4,300,1.0,Urban,N
LP101899,Female,Yes,2,Graduate,No,9924,8301.93,402.1,240,1.0,Urban,N
LP101900,Female,No,3+,Graduate,No,3742,9561.33,294.9,120,1.0,Urban,Y
LP101901,Male,Yes,1,Graduate,Yes,22886,6982.73,119.5,360,0.0,Semiurban,N
LP101902,Male,No,3+,Graduate,Yes,4583,2077.71,162.9,360,0.0,Semiurban,N
LP101903,Male,Yes,2,Not Graduate,Yes,14822,202.8,382.3,300,1.0,Urban,N
LP101904,Male,Yes,3+,Graduate,No,2969,4794.16,412.7,300,0.0,Rural,N
LP101905,Female,No,2,Graduate,No,6225,5137.04,175.7,120,1.0,Semiurban,Y
LP101906,Male,Yes,2,Graduate,No,5759,2402.63,215.6,240,0.0,Rural,N
LP101907,Male,Yes,1,Graduate,No,5122,1246.97,84.9,360,0.0,Rural,N
LP101908,Female,Yes,0,Not Graduate,No,11792,5862.08,371.1,300,0.0,Urban,N
LP101909,Male,Yes,2,Not Graduate,No,18707,7642.56,51.6,360,1.0,Semiurban,Y
LP101910,Female,No,2,Not Graduate,Yes,4931,9931.54,70.9,180,1.0,Urban,Y
LP101911,Female,No,1,Not Graduate,Yes,24412,7583.03,52.0,360,1.0,Urban,Y
LP101912,Female,Yes,2,Not Graduate,No,5651,7936.32,340.4,240,1.0,Rural,N
LP101913,Female,Yes,0,Graduate,No,5713,6164.61,237.8,240,0.0,Rural,N
LP101914,Female,Yes,1,Not Graduate,No,16735,9859.23,183.9,360,1.0,Rural,Y
LP101915,Female,No,0,Not Graduate,No,10489,6399.56,460.7,180,1.0,Urban,N
LP101916,Female,No,0,Not Graduate,No,2279,8602.53,136.8,240,0.0,Urban,N
LP101917,Female,No,1,Graduate,Yes,16851,9457.85,225.2,300,1.0,Urban,Y
LP101918,Male,No,2,Graduate,Yes,12542,9298.59,473.1,360,1.0,Urban,N
LP101919,Male,Yes,0,Not Graduate,No,20776,3814.15,242.2,180,1.0,Urban,Y
LP101920,Male,Yes,0,Graduate,Yes,7034,786.62,299.6,300,1.0,Urban,Y
LP101921,Male,Yes,0,Graduate,No,4806,1718.74,86.2,360,0.0,Urban,N
LP101922,Female,No,0,Not Graduate,No,4402,592.23,405.6,180,1.0,Urban,N
LP101923,Male,Yes,1,Graduate,No,14891,1053.97,240.2,300,0.0,Semiurban,N
LP101924,Female,No,1,Graduate,Yes,5218,1846.51,410.2,240,1.0,Semiurban,N
LP101925,Male,No,3+,Graduate,Yes,1521,3410.94,164.2,360,1.0,Semiurban,N
LP101926,Male,Yes,3+,Not Graduate,No,3000,5435.4,240.1,360,1.0,Semiurban,N
LP101927,Male,Yes,0,Not Graduate,Yes,10534,7116.82,403.9,240,0.0,Urban,N
LP101928,Female,Yes,2,Not Graduate,Yes,17299,2109.27,488.2,120,1.0,Urban,N
LP101929,Male,No,0,Graduate,No,5141,6725.22,76.8,300,1.0,Rural,Y
LP101930,Female,No,2,Not Graduate,Yes,23096,7042.59,415.6,240,1.0,Rural,N
LP101931,Female,Yes,0,Graduate,Yes,1691,5586.22,185.3,360,1.0,Semiurban,N
LP101932,Male,Yes,3+,Graduate,No,14806,9036.18,297.8,300,1.0,Rural,Y
LP101933,Male,No,3+,Graduate,No,14914,1109.95,180.5,300,1.0,Semiurban,Y
LP101934,Male,Yes,2,Not Graduate,Yes,10087,1771.21,326.1,120,1.0,Urban,N
LP101935,Female,No,0,Not Graduate,No,22998,4286.65,209.2,360,1.0,Urban,Y
LP101936,Male,No,2,Not Graduate,Yes,6162,1267.13,200.1,180,1.0,Rural,Y
LP101937,Female,Yes,3+,Not Graduate,No,5826,5662.96,67.1,120,0.0,Urban,N
LP101938,Female,Yes,0,Graduate,No,10565,3984.0,116.1,120,1.0,Urban,Y
LP101939,Male,Yes,0,Not Graduate,No,22219,2845.96,462.7,180,1.0,Semiurban,N
LP101940,Male,Yes,2,Graduate,No,11971,1699.9,499.2,180,1.0,Rural,N
LP101941,Female,No,1,Not Graduate,Yes,14141,3353.38,401.2,120,1.0,Urban,N
LP101942,Female,No,2,Not Graduate,No,10696,6079.59,179.1,300,1.0,Rural,Y
LP101943,Female,No,3+,Not Graduate,No,14226,5757.85,231.1,240,1.0,Urban,Y
LP101944,Male,Yes,3+,Graduate,No,23378,1636.24,382.8,240,0.0,Semiurban,N
LP101945,Female,No,3+,Graduate,Yes,17151,1249.2,485.8,120,1.0,Urban,N
LP101946,Male,Yes,3+,Graduate,Yes,10036,266.77,255.0,300,1.0,Rural,Y
LP101947,Female,Yes,3+,Graduate,No,20595,124.26,423.3,180,1.0,Rural,N
LP101948,Female,Yes,1,Graduate,No,14444,8798.1,488.8,120,1.0,Semiurban,N
LP101949,Male,Yes,0,Not Graduate,No,7773,450.89,443.1,360,1.0,Urban,N
LP101950,Female,Yes,2,Graduate,No,7784,7312.21,152.2,300,1.0,Semiurban,Y
LP101951,Male,Yes,2,Graduate,No,10317,8719.85,53.6,360,1.0,Rural,Y
LP101952,Male,No,3+,Graduate,No,21878,980.58,271.4,360,1.0,Semiurban,Y
LP101953,Female,Yes,2,Graduate,Yes,19562,4363.01,289.1,120,1.0,Urban,Y
LP101954,Male,No,3+,Not Graduate,No,9914,9623.03,140.6,300,1.0,Urban,Y
LP101955,Male,No,1,Graduate,No,18627,8341.39,178.1,360,1.0,Semiurban,Y
LP101956,Female,Yes,1,Not Graduate,No,18346,4897.04,394.3,300,0.0,Rural,N
LP101957,Male,Yes,0,Not Graduate,No,19452,7625.71,261.7,240,1.0,Rural,Y
LP101958,Male,Yes,1,Not Graduate,No,13039,8333.78,192.8,360,1.0,Semiurban,Y
LP101959,Male,No,1,Graduate,No,15493,3480.27,330.2,360,0.0,Urban,N
LP101960,Female,Yes,0,Not Graduate,Yes,14951,8921.53,343.7,300,1.0,Urban,N
LP101961,Male,No,2,Graduate,Yes,16192,4704.73,396.2,240,0.0,Urban,N
LP101962,Female,Yes,3+,Graduate,Yes,19620,5278.07,120.5,360,1.0,Urban,Y
LP101963,Female,Yes,3+,Graduate,Yes,14834,9997.08,383.7,120,1.0,Rural,N
LP101964,Male,No,2,Graduate,Yes,9403,8433.03,319.7,300,1.0,Urban,N
LP101965,Male,No,0,Graduate,Yes,17129,3617.7,75.9,300,1.0,Semiurban,Y
LP101966,Male,Yes,2,Not Graduate,No,24886,103.46,399.9,360,1.0,Semiurban,N
LP101967,Female,No,1,Not Graduate,No,19240,6261.74,222.4,240,0.0,Semiurban,N
LP101968,Male,No,0,Graduate,No,2514,7039.13,198.7,360,1.0,Semiurban,N
LP101969,Male,No,0,Not Graduate,No,12360,6508.03,251.6,180,0.0,Urban,N
LP101970,Male,No,0,Graduate,No,18938,9678.62,205.8,360,0.0,Rural,N
LP101971,Male,No,3+,Not Graduate,No,3264,8629.71,202.2,180,0.0,Urban,N
LP101972,Male,Yes,2,Not Graduate,Yes,7509,4488.32,413.6,120,1.0,Rural,N
LP101973,Female,Yes,0,Not Graduate,No,22342,628.57,106.0,300,0.0,Urban,N
LP101974,Female,No,0,Not Graduate,Yes,11104,4760.59,486.8,300,1.0,Rural,N
LP101975,Male,Yes,0,Not Graduate,Yes,17512,6892.44,299.7,240,1.0,Semiurban,Y
LP101976,Male,Yes,2,Graduate,No,2167,6077.1,132.3,360,1.0,Semiurban,N
LP101977,Male,No,3+,Graduate,No,4870,5381.37,109.0,120,1.0,Rural,Y
LP101978,Male,Yes,1,Not Graduate,No,7476,4688.19,316.2,180,1.0,Rural,N
LP101979,Female,No,3+,Graduate,No,19278,2937.62,334.8,240,1.0,Rural,N
LP101980,Male,No,0,Not Graduate,No,21954,2773.47,73.9,120,1.0,Semiurban,Y
LP101981,Female,Yes,3+,Graduate,No,24866,5002.31,159.4,120,0.0,Semiurban,N
LP101982,Female,No,3+,Not Graduate,No,10113,1606.03,408.0,180,0.0,Urban,N
LP101983,Male,No,1,Not Graduate,Yes,7099,3406.85,72.3,180,1.0,Rural,Y
LP101984,Female,No,2,Not Graduate,No,5150,3239.79,434.8,300,1.0,Rural,N
LP101985,Female,No,2,Graduate,No,13849,5871.33,346.2,360,1.0,Rural,N
LP101986,Female,No,3+,Graduate,Yes,11394,666.82,245.5,240,1.0,Semiurban,Y
LP101987,Female,Yes,3+,Not Graduate,No,21504,8296.69,205.9,360,1.0,Rural,Y
LP101988,Male,Yes,2,Not Graduate,No,4690,5623.78,58.7,240,1.0,Rural,Y
LP101989,Male,No,2,Graduate,Yes,16845,6708.27,421.3,120,1.0,Semiurban,N
LP101990,Female,No,1,Graduate,No,10289,7030.94,114.2,180,1.0,Rural,Y
LP101991,Male,Yes,0,Graduate,No,1891,2914.84,189.3,180,1.0,Urban,N
LP101992,Male,No,3+,Graduate,No,18959,4703.72,306.1,120,1.0,Semiurban,N
LP101993,Male,Yes,2,Graduate,No,4150,9562.46,160.7,120,1.0,Semiurban,Y
LP101994,Male,No,3+,Not Graduate,No,15100,7667.05,273.7,240,1.0,Semiurban,Y
LP101995,Male,No,3+,Graduate,No,15817,9695.57,414.2,120,1.0,Urban,N
LP101996,Female,No,2,Not Graduate,Yes,20268,7462.54,261.7,240,1.0,Semiurban,Y
LP101997,Male,No,1,Not Graduate,No,18693,1756.0,477.0,360,1.0,Semiurban,N
LP101998,Male,No,3+,Graduate,No,17063,645.36,431.4,180,0.0,Semiurban,N
LP101999,Male,No,1,Graduate,Yes,23385,5776.61,199.9,180,1.0,Semiurban,Y
